coordinates0;coordinates2;Time;Event;id;category
41.380745;2.180764;1542218400000;The Wednesday Language Exchange;jspqvpyxpbsb;Arts & Culture
41.379192;2.150331;1542222000000;Microteatro en Hotel chic&basic Velvet + cerveza o vino :);256240262;Arts & Culture
41.393017;2.171074;1542227400000;Creative Night  Open Mic  After Work Drink & Music # 6;256187926;Arts & Culture
41.385925;2.166808;1542304800000;Let's Get Creative Together!;dhxggqyxpbdc;Arts & Culture
41.39187;2.154552;1542308400000;The Thursday Language Exchange;knghbqyxpbtb;Arts & Culture
41.38676;2.182401;1542308400000;Experiencia microteatro en Hotel chic&basic Born. ;256240366;Arts & Culture
None;None;1542351600000;EVENTO COMPLETO!!.FIN DE SEMANA. Nos vamos a PARIS!!;253780590;Arts & Culture
41.38469;2.170371;1542391200000;Ruta Mujeres Olvidadas (Raval);256127479;Arts & Culture
41.402946;2.147211;1542393000000;LABORATORIO TEATRALE IN ITALIANO;256327224;Arts & Culture
41.384483;2.184863;1542394800000;The Friday Language Exchange;ltcsjqyxpbvb;Arts & Culture
41.38615;2.169237;1542448800000;Ruta Paseo por Vallvidrera;256373626;Arts & Culture
41.397896;2.150118;1542466800000;2o Taller Escritura Itálica.;255582924;Arts & Culture
41.402946;2.147211;1542470400000;ENCUENTRO TEATRAL;256325323;Arts & Culture
None;None;1542470400000;Clay  Cava and Create;wgjmtpyxpbwb;Arts & Culture
41.37497;2.165028;1542482100000;TEATRE: “24 hores de la vida d'una dona” de Stefan Zweig ;256356110;Arts & Culture
41.37134;2.149577;1542553200000;TOULOUSE-LAUTREC Y EL ESPÍRITU DE MONTMARTRE  exposición comentada en CaixaForum;256367370;Arts & Culture
41.38493;2.180408;1542556800000;Artist Weekend At MEAM ;256350615;Arts & Culture
41.37981;2.164088;1542562200000;Jam session de Pop/Rock/Blues;256361645;Arts & Culture
41.383152;2.17696;1542563100000;Domingo de Barcelona Comedy Club;256318127;Arts & Culture
41.385063;2.173404;1542736800000;AFTERWORK - PAINT - RELAX;255478541;Arts & Culture
41.384502;2.157518;1542742200000;L'habitació del costat;253542546;Arts & Culture
41.380745;2.180764;1542823200000;The Wednesday Language Exchange;jspqvpyxpbcc;Arts & Culture
41.398808;2.155861;1542823200000;Colaboración COFFEEWOMAN. Mírate con amor ¡te lo mereces!;256185095;Arts & Culture
41.405888;2.160354;1542828600000;Tardes de Microteatro y Copas;256266539;Arts & Culture
41.39187;2.154552;1542913200000;The Thursday Language Exchange;knghbqyxpbdc;Arts & Culture
41.385914;2.170716;1542996000000;Ruta Historias de las Ramblas;256265171;Arts & Culture
41.384483;2.184863;1542999600000;The Friday Language Exchange;ltcsjqyxpbfc;Arts & Culture
41.403236;2.14591;1543001400000;Carola;255482423;Arts & Culture
41.375645;2.154528;1543003200000;Social WINE TASTING for beginners 🍇 🍷;256302795;Arts & Culture
41.38783;2.176938;1543051800000;REBECCA LYNE INTENSIVE WORKSHOPS;256348267;Arts & Culture
41.39266;2.158931;1543051800000;COFFEE & PAINT – with Eva Martinez Olalla;255261509;Arts & Culture
41.385735;2.172878;1543053600000;Ruta Mujeres Olvidadas (Gótico);255402551;Arts & Culture
41.383286;2.164645;1543054500000;Colaboración Coffeewoman. Taller de la Mujer cíclica: Arquetipos femeninos;255906285;Arts & Culture
41.405888;2.160354;1543071600000;13th SketchBomb Barcelona;256339937;Arts & Culture
41.382557;2.165397;1543080600000;¡CINEMASACRE proyecta una película sorpresa!;256203266;Arts & Culture
41.38396;2.176199;1543159800000;NUEVA RUTA Gótico Enmascarado;256126993;Arts & Culture
41.380745;2.180764;1543428000000;The Wednesday Language Exchange;jspqvpyxpblc;Arts & Culture
41.39187;2.154552;1543518000000;The Thursday Language Exchange;knghbqyxpbmc;Arts & Culture
41.377594;2.178825;1543600800000;OPEN CALL// Convocatoria abierta  para Artistas// Cabaret de Arte;255476095;Arts & Culture
41.385914;2.170716;1543600800000;RUTA Gótico 5 SENTIDOS!;256127514;Arts & Culture
None;None;1543600800000;DISFRUTAR Y CREAR;mjtpgpyxpbnc;Arts & Culture
41.393623;2.157959;1543604400000;The Friday Language Exchange - OAK Edition;ltcsjqyxpbnc;Arts & Culture
41.33995;2.041739;1543647600000;Caminos de ronda de la Costa Brava: Llançà - Port de la Selva;255752395;Arts & Culture
41.374428;2.172253;1543660200000;Sketching Barcelona! - Jardins de les Tres Xemeneies;256234665;Arts & Culture
41.380745;2.180764;1544032800000;The Wednesday Language Exchange;jspqvpyxqbhb;Arts & Culture
41.38615;2.169237;1544090400000;FESTIVO!! Ruta Paseo por Vallvidrera;256126988;Arts & Culture
41.39187;2.154552;1544122800000;The Thursday Language Exchange;knghbqyxqbjb;Arts & Culture
41.38396;2.176199;1544205600000;NUEVA RUTA Gótico Enmascarado;256265186;Arts & Culture
41.384483;2.184863;1544209200000;The Friday Language Exchange;ltcsjqyxqbkb;Arts & Culture
41.383495;2.181785;1544263200000;F.C. Barcelona y su ciudad;256282419;Arts & Culture
41.385914;2.170716;1544263200000;Ruta Historias de las Ramblas;256127353;Arts & Culture
41.385063;2.173404;1544349600000;NUEVA RUTA. Laberinto de Horta y sus Secretos;256126974;Arts & Culture
41.38469;2.170371;1544371200000;Ruta Mujeres Olvidadas (Raval);256130961;Arts & Culture
41.380745;2.180764;1544637600000;The Wednesday Language Exchange;jspqvpyxqbqb;Arts & Culture
41.39187;2.154552;1544727600000;The Thursday Language Exchange;knghbqyxqbrb;Arts & Culture
41.384483;2.184863;1544814000000;The Friday Language Exchange;ltcsjqyxqbsb;Arts & Culture
41.380745;2.180764;1545242400000;The Wednesday Language Exchange;jspqvpyxqbzb;Arts & Culture
41.39187;2.154552;1545332400000;The Thursday Language Exchange;knghbqyxqbbc;Arts & Culture
41.384483;2.184863;1545418800000;The Friday Language Exchange;ltcsjqyxqbcc;Arts & Culture
41.380745;2.180764;1545847200000;The Wednesday Language Exchange;jspqvpyxqbjc;Arts & Culture
41.39187;2.154552;1545937200000;The Thursday Language Exchange;knghbqyxqbkc;Arts & Culture
41.384483;2.184863;1546023600000;The Friday Language Exchange;ltcsjqyxqblc;Arts & Culture
41.3768;2.176556;1546099200000;NUEVA RUTA. Ruta Barcelona Mágica;256387043;Arts & Culture
41.3768;2.176556;1546099200000;Ruta Barcelona Mágica;256172375;Arts & Culture
41.384483;2.184863;1546628400000;The Friday Language Exchange;ltcsjqyzcbgb;Arts & Culture
41.399776;2.185981;1548003600000;Afanys d'amor perduts;256011670;Arts & Culture
41.3703;2.157492;1548525600000;Saigon (en francès i vietnamita amb sobretítols);252333056;Arts & Culture
41.3703;2.157492;1549049400000;Un amour impossible (en français avec des surtitres);252332949;Arts & Culture
41.399776;2.185981;1552676400000;La bona persona de Sezuan;256011910;Arts & Culture
41.399612;2.186245;1555092000000;El Jardín de los Cerezos;251479342;Arts & Culture
41.38988;2.170694;1542391200000;Presentació de El tumor  de Toni Soler;256205699;Book Clubs
41.38179;2.163315;1542448800000;Free Book Discussion Club;mlgslqyxpbwb;Book Clubs
41.38977;2.165074;1542448800000;Club lectura Casa del Llibre: "La nieta del Señor Linh" de Philippe Claudel;255418636;Book Clubs
41.38988;2.170694;1542650400000;Presentació de La escritura y el poder  d'Andreu Navarra;256205727;Book Clubs
0;0;1542652200000;The Bell Jar by Sylvia Plath;255931711;Book Clubs
41.3783;2.157119;1543053600000;Meetup Literario - Encuentro lectores y escritores;rvwjfqyxpbgc;Book Clubs
None;None;1543158000000;Collapse by Jared Diamond;255970452;Book Clubs
41.397446;2.123407;1543255200000;TALLER DE ESCRITURA CREATIVA.;255933480;Book Clubs
41.386005;2.169415;1543341600000;Fnac Triangle Club de lectura:    "Ubik"  de Philip K. Dick.;255504939;Book Clubs
41.38179;2.163315;1543658400000;Free Book Discussion Club;mlgslqyxqbcb;Book Clubs
41.604736;2.286311;1544729400000;December Book Club Meeting;255884253;Book Clubs
41.38179;2.163315;1544868000000;Free Book Discussion Club;mlgslqyxqbtb;Book Clubs
41.38194;2.168706;1544895000000;DEBAT: MOBY DICK  de Herman  Melville;256355009;Book Clubs
41.38179;2.163315;1548496800000;Free Book Discussion Club;mlgslqyzcbjc;Book Clubs
41.39014;2.136292;1542178800000;Startup Grind Barcelona Conference 2018;244219544;Career & Business
41.388924;2.156362;1542186000000;Wednesday Cafe co-working & lunch in Bar Lexington;xlzlmnyxpbsb;Career & Business
41.3959;2.199218;1542218400000;22@Bcombinator Afterwork:  European Startup Ecosystem;pzbpnpyxpblb;Career & Business
41.610584;2.287109;1542220200000;¿Cómo Me Relaciono....?;254233542;Career & Business
41.398754;2.163471;1542272400000;Coworking Day @ Depot Lab;tqjswmyxpbtb;Career & Business
41.389793;2.174272;1542301200000;Barcelona's Freelance Afterwork – Get to know other freelancers;256176734;Career & Business
41.402897;2.143859;1542303000000;Outsmart Your Brain;255829703;Career & Business
41.394547;2.164346;1542304800000;How to build a self-funded Startup?;256200627;Career & Business
41.388924;2.156362;1542358800000;Friday Cafe co-working & lunch in Bar Lexington;gnswgnyxpbvb;Career & Business
41.39615;2.17259;1542398400000;Concurso de monólogos - Transforma bcn;scktkqyxpbvb;Career & Business
41.39344;2.177901;1542445200000;Aprende organización  gestión e inversión con el Cash Flow;255368378;Career & Business
41.409573;2.185641;1542447000000;(FORMACIÓN) GESTIÓN DEL TIEMPO - ¿CÓMO TENER DÍAS AL 100% PRODUCTIVOS?;256119640;Career & Business
None;None;1542711600000;Discover our brand new 'Satellite': coworking-day at 'ICON BCN';256274416;Career & Business
41.39221;2.171406;1542736800000;⭐Captación de Fondos a Través de Vuestra Página Web⭐;256233668;Career & Business
41.383614;2.134859;1542790800000;Wednesday Coworking Sessions;rlcplqyxpbcc;Career & Business
41.401573;2.191563;1542819600000;Profesionales del Marketing y Emprendedores;256145780;Career & Business
41.389614;2.176918;1542823200000;No or low money? Structuring real estate in your favor;pffdhqyxpbcc;Career & Business
41.39615;2.17259;1542906000000;Transforma tu negocio: lleva tu negocio a internet y atrae clientes potenciales;256094447;Career & Business
41.396168;2.17245;1542906000000;Transforma tu negocio: lleva tu negocio a internet y atrae clientes potenciales;256092847;Career & Business
41.402897;2.143859;1542907800000;Communicate with Brain in Mind;255829753;Career & Business
41.375957;2.159461;1542909600000;Public Speaking Workshop in English - Taller de oratoria en inglés;255863306;Career & Business
41.385925;2.166808;1542996000000;Aprender Emprendiendo;tfzfjqyxpbfc;Career & Business
41.39537;2.148024;1542996000000;Potential FUTURE ENTREPRENEUR;255804738;Career & Business
41.39615;2.17259;1543003200000;Concurso de monólogos - Transforma bcn;scktkqyxpbfc;Career & Business
41.386566;2.184016;1543082400000;New Collaborations & Partnerships in Barcelona;mxzhlqyxpbwb;Career & Business
41.397049;2.184371;1543260600000;INICIA TU STARTUP SIN RIESGOS: Información práctica;256148223;Career & Business
41.385925;2.166808;1543428000000;¡Llega a tu público objetivo y gana clientes mejorado la imagen de tu marca!;255974558;Career & Business
41.398754;2.163471;1543514400000;FIND & BUY PROPERTY SEMINAR ;256345963;Career & Business
41.400463;2.158484;1543518000000;Encuentro profesional de creadores y creativos Entremanos;250775208;Career & Business
41.40748;2.180556;1543599000000;Economia para dummies - Serie 1;255810802;Career & Business
41.398441;2.196594;1544083200000;WWI Summit 2018 - Future Talent: Envisioning Workforce 2030;trmxvpyxqbjb;Career & Business
41.385925;2.166808;1544205600000;Aprender Emprendiendo;tfzfjqyxqbkb;Career & Business
41.386566;2.184016;1544292000000;New Collaborations & Partnerships in Barcelona;mxzhlqyxqblb;Career & Business
41.39606;2.149726;1544603400000;Big Data Series: Factores clave para implementar tu plataforma de Big Data;253408320;Career & Business
41.610584;2.287109;1544639400000;TÓMATE UN RESPIRO (II);253673359;Career & Business
41.385925;2.166808;1544810400000;Aprender Emprendiendo;tfzfjqyxqbsb;Career & Business
41.383614;2.134859;1545210000000;Wednesday Coworking Sessions;rlcplqyxqbzb;Career & Business
41.610584;2.287109;1547058600000;LA CODEPENDENCIA EN LA PAREJA;253673292;Career & Business
41.610584;2.287109;1549477800000;¿Qué Podemos Esperar de la Relación con Nuestros Hijos?;253641873;Career & Business
41.375607;2.148677;1542445200000;(Trip) MotoGP Valencia;253727297;Cars & Motorcycles
41.38087;2.173672;1542916800000;Thanksgiving Dinner (3 course with wine);255753230;Cars & Motorcycles
41.37868;2.172623;1544882400000;Social event - 12 pubs of Christmas ;255521669;Cars & Motorcycles
41.382523;2.175459;1542304800000;Taller gratuït de transformació social: de la dominació a l'alliberament;256266868;Community & Environment
41.375988;2.143146;1542389400000;PESSEBRE VIVENT DE CREU COBERTA  ;256062377;Community & Environment
41.396435;2.155027;1542474000000;CLUB DE LECTURA;wmfllqyxpbwb;Community & Environment
41.39186;2.180645;1542529500000;Gorgs Molins de Vilardell: Silent hike / Caminada silenciosa [Free/Gratuït];255857349;Community & Environment
41.39221;2.171406;1542736800000;⭐Captación de Fondos a Través de Vuestra Página Web⭐;256233668;Community & Environment
41.392498;2.163761;1543516200000;El calendari de cultius: comencem a fer l'hort!;256265731;Community & Environment
41.385834;2.183815;1544119200000;The SDG Meetup: The sustainable development networking & flashtalks;lgpbkpyxqbjb;Community & Environment
41.372585;2.160699;1542221100000;Tango para Principiantes.  5e clase de prueba;nwdzcqyxpbsb;Dancing
None;None;1542227400000;Learn Salsa  Bachata & MZouk (Free);mfpmlqyxpbsb;Dancing
41.399357;2.158889;1542227400000;Taller Intensivo de Salsa Gratuito  (2 horas) / Free Intensive Salsa Workshop;xvfqlqyxpbsb;Dancing
41.399357;2.158889;1542227400000;Taller Intensivo de Salsa (Dos Horas) en El Sabor;sznwkqyxpbsb;Dancing
41.399357;2.158889;1542227400000;Free class Salsa Bachata & Social Dance;htxbspyxpbsb;Dancing
41.377216;2.160386;1542308400000;Thursday Salsa Night: Workshop & Social Dance;wvvhlqyxpbtb;Dancing
41.377216;2.160386;1542308400000;Thursday Salsa Night: Workshop & Social Dance;jwvhlqyxpbtb;Dancing
41.377216;2.160386;1542308400000;Thursday Salsa Night: Workshop & Social Dance;mvvhlqyxpbtb;Dancing
41.399357;2.158889;1542313800000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxpbtb;Dancing
41.404469;2.156936;1542400200000;Three Free Workshops: Salsa  Bachata & Zouk  Friday At least!!;tlpzrpyxpbvb;Dancing
41.404469;2.156936;1542400200000;Free Workshops Salsa  Bachata & Zouk   Friday At last!!;xppzrpyxpbvb;Dancing
41.399357;2.158889;1542402000000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxpbvb;Dancing
41.490059;2.02244;1542477600000;Bailar salsa  bachata y kizomba;cbfqkqyxpbwb;Dancing
41.387943;2.144985;1542477600000;Taller y Baile Social WEST COAST SWING;255950473;Dancing
41.404469;2.156936;1542486600000;Sábado Latino (Salsa  Bachata & Zouk Free Lessons by Nicole);fhpbspyxpbwb;Dancing
41.404469;2.156936;1542486600000;Sábado Latino (Salsa  Bachata& Zouk Free Lessons by Nicole);gdpbspyxpbwb;Dancing
41.404469;2.156936;1542486600000;Sábado Latino (Salsa  Bachata & Zouk Free Lessons by Nicole);sxnbspyxpbwb;Dancing
41.399357;2.158889;1542490200000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxpbwb;Dancing
41.399357;2.158889;1542571200000;ONLY BACHATA SUNDAY NIGHT & FREE CUBAN TAPAS (INTENSIVE BACHATA WORKSHOP);wwkfrpyxpbxb;Dancing
41.399357;2.158889;1542571200000;ONLY BACHATA SUNDAY NIGHT & FREE CUBAN TAPAS (INTENSIVE BACHATA WORKSHOP);cvkfrpyxpbxb;Dancing
41.399357;2.158889;1542571200000;ONLY BACHATA SUNDAY NIGHT & FREE CUBAN TAPAS (INTENSIVE BACHATA WORKSHOP);txkfrpyxpbxb;Dancing
41.399357;2.158889;1542655800000;Salsa&Bachata Monday Afterwork (Double - Express Lesson);kfwvlqyxpbzb;Dancing
41.399357;2.158889;1542655800000;Salsa&Bachata Monday Afterwork (Double Express Lesson);hgwvlqyxpbzb;Dancing
41.399357;2.158889;1542655800000;Salsa&Bachata Monday Afterwork (Double  Express Lesson );dhwvlqyxpbzb;Dancing
41.399357;2.158889;1542744000000;Nights of Salsa and Bachata Workshops on Tuesday by Yohana;hqkzlpyxpbbc;Dancing
41.399357;2.158889;1542744000000;Nights of Salsa and Bachata Workshops on Tuesday by Yohana;tnnhmpyxpbbc;Dancing
41.399357;2.158889;1542832200000;Free class Salsa Bachata & Social Dance;htxbspyxpbcc;Dancing
41.399357;2.158889;1542918600000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxpbdc;Dancing
41.399357;2.158889;1543006800000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxpbfc;Dancing
41.388569;2.177593;1543078800000;Shamanic Trance Dance Ritual;255648179;Dancing
41.399357;2.158889;1543095000000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxpbgc;Dancing
41.3716;2.159549;1543428000000;Taller de danza africana gratuito /Free african dance class;256298753;Dancing
41.399357;2.158889;1543437000000;Free class Salsa Bachata & Social Dance;htxbspyxpblc;Dancing
41.399357;2.158889;1543523400000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxpbmc;Dancing
41.399357;2.158889;1543611600000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxpbnc;Dancing
41.399357;2.158889;1543699800000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxqbcb;Dancing
None;None;1543744800000;CLASE DE BAILE DE RUMBA FLAMENCA;qvtmcpyxqbdb;Dancing
41.399357;2.158889;1544041800000;Free class Salsa Bachata & Social Dance;htxbspyxqbhb;Dancing
41.399357;2.158889;1544128200000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxqbjb;Dancing
41.399357;2.158889;1544216400000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxqbkb;Dancing
41.399357;2.158889;1544304600000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxqblb;Dancing
41.399357;2.158889;1544646600000;Free class Salsa Bachata & Social Dance;htxbspyxqbqb;Dancing
41.399357;2.158889;1544733000000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxqbrb;Dancing
41.399357;2.158889;1544821200000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxqbsb;Dancing
41.399357;2.158889;1544909400000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxqbtb;Dancing
41.399357;2.158889;1545251400000;Free class Salsa Bachata & Social Dance;htxbspyxqbzb;Dancing
41.399357;2.158889;1545337800000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxqbbc;Dancing
41.399357;2.158889;1545426000000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxqbcc;Dancing
41.399357;2.158889;1545514200000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxqbdc;Dancing
41.399357;2.158889;1545856200000;Free class Salsa Bachata & Social Dance;htxbspyxqbjc;Dancing
41.399357;2.158889;1545942600000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyxqbkc;Dancing
41.399357;2.158889;1546030800000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyxqblc;Dancing
41.399357;2.158889;1546119000000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyxqbmc;Dancing
41.399357;2.158889;1546461000000;Free class Salsa Bachata & Social Dance;htxbspyzcbdb;Dancing
41.399357;2.158889;1546547400000;Fun Salsa  Bachata Zumba Class&Party (Beginners) Free Welcome Shot!!;gzlpwpyzcbfb;Dancing
41.399357;2.158889;1546635600000;Free Bachata  Zumba Class & Party (Beginners);zktmsnyzcbgb;Dancing
41.399357;2.158889;1546723800000;MARATHON Social Dance FREE Salsa  Bachata and Zumba Class;rzdhspyzcbhb;Dancing
41.386944;2.170061;1542214800000;COACH WALKING;256281189;Education & Learning
41.37817;2.170459;1542219300000;WEDNESDAY Philosophy MEETUP: 14th of NOVEMBER  7:15-9:15PM  CAFE de les DELICIES;256322547;Education & Learning
41.393227;2.173799;1542306600000;TALLER GRATUITO: CÓMO VENCER LOS BLOQUEOS DEL APRENDIZAJE;256155018;Education & Learning
41.54116;2.11022;1542309300000;Parlem de... el sentit de la vida;255749382;Education & Learning
41.392941;2.17523;1542391200000;Inglés después del trabajo con profesora nativa en Eixample;hswflqyxpbvb;Education & Learning
41.54116;2.11022;1542395700000;Lluita interior: saviesa de l'Índia Mil·lenària;255643557;Education & Learning
41.376514;2.140341;1542445200000;17a Trobada ScratchEd Meetup Barcelona;255748288;Education & Learning
41.41013;2.13747;1542452400000;Excursion to Tibidabo;256386142;Education & Learning
0;0;1542913200000;Fun  Adventure & Excitement (dinner & discussion);256388283;Education & Learning
41.54116;2.11022;1543000500000;Poesies amb idees;255749105;Education & Learning
41.385635;2.171889;1543075200000;Conócete a ti misma ;256370946;Education & Learning
41.388863;2.15648;1543255200000;NOV_DP [Partículas II y Estados Cuánticos];lpbcwpyxpbtb;Education & Learning
None;None;1547663400000;Presentación del libro El Manifiesto Austrolibertario;254858361;Education & Learning
41.385815;2.166131;1548698400000;ENE_DP [ Partículas III ...];lpbcwpyzcbwb;Education & Learning
41.385815;2.166131;1551117600000;FEB_DP [ ... ];lpbcwpyzdbcc;Education & Learning
41.385815;2.166131;1553796000000;MAR_DP [ ... ];lpbcwpyzfbcc;Education & Learning
41.385815;2.166131;1556211600000;ABR_DP [Acelerador de partículas];lpbcwpyzgbxb;Education & Learning
None;None;1558162800000;Sincroton Alba [días puertas abiertas];254896522;Education & Learning
41.392292;2.165584;1542304800000;Taller de creación de perfumes - Perfume creation workshop;255860830;Fashion & Beauty
41.387825;2.19337;1542218400000;Boxing for Beginners;frzllqyxpbsb;Fitness
41.379269;2.18165;1542220200000;Outdoor Team Workout;lmjpkqyxpbsb;Fitness
None;None;1542220200000;Boxing4Women;gqjvppyxpbsb;Fitness
None;None;1542220200000;Running Intervals (2 x 4 x 530m 🏃💨💨);llmqcqyxpbsb;Fitness
41.387825;2.19337;1542304800000;Intermediate boxing workout;pqzllqyxpbtb;Fitness
41.379189;2.181908;1542306600000;Dumbbell & Bodyweight Workout;zdpqlqyxpbtb;Fitness
41.356117;2.085555;1542307500000;let's go! 0... 100;256370007;Fitness
None;None;1542308400000;Barcelona casual road runners Weekly Meetup;rjxzclyxpbtb;Fitness
41.376728;2.187803;1542355200000;🍑Glutes & Core workout by the sea;256113868;Fitness
41.40504;2.165409;1542385800000;Bodyflying Noviembre - Yoga aereo;255887167;Fitness
41.3815;2.194893;1542391200000;Friday Workout;ncblgqyxpbvb;Fitness
41.371071;2.142484;1542393000000;Introducción a LynxCross;vvrlqnyxpbvb;Fitness
41.7211;2.271615;1542439800000;Naturaleza y minas en el Figaro;256144343;Fitness
41.391296;2.202045;1542445200000;Street Crossfit en grupo al aire libre  gratuito.;jbwqcqyxpbwb;Fitness
None;None;1542445200000;Running Intervals (Hill Reps 🏃💨💨);qjmqcqyxpbwb;Fitness
None;None;1542448800000;Bootcamp;gchlkqyxpbwb;Fitness
41.394638;2.207035;1542452400000;🏐 Spartan Beach Volley: Training for Beginners;256330210;Fitness
41.39467;2.207089;1542452400000;🛡⚔️🏐 Spartan Beach Volley: Matches for All Levels;256327005;Fitness
41.379417;2.16591;1542490200000;Early Christmas Drinks;256339103;Fitness
41.370235;2.188853;1542528000000;SURF TRAINING + PICNIC;qtgqhnyxpbxb;Fitness
41.387917;2.169919;1542537000000;Box&Fit;lnlfcmyxpbxb;Fitness
41.39525;2.207486;1542538800000;🛡⚔️🏐 Spartan Beach Volley Matches for All Levels;256326966;Fitness
41.387974;2.202045;1542538800000;Core & Yoga by the sea;njmllqyxpbxb;Fitness
41.39462;2.206939;1542538800000;🏐 Spartan Beach Volley: Training for Intermediate;256330636;Fitness
None;None;1542650400000;Boxing4Women;255792589;Fitness
None;None;1542652200000;Running Intervals (1K Reps 🏃💨💨);tkmqcqyxpbzb;Fitness
41.375404;2.151484;1542654300000;We all run together. Blind&guides;256214367;Fitness
41.387825;2.19337;1542736800000;Intermediate boxing workout;tqfllqyxpbbc;Fitness
41.387276;2.174654;1542741300000;Indoor Core & Yoga;wvpxlqyxpbbc;Fitness
None;None;1542825000000;Boxing4Women;gqjvppyxpbcc;Fitness
None;None;1542825000000;Running Intervals (Paired Intervals 🏃💨💨);llmqcqyxpbcc;Fitness
41.387825;2.19337;1542909600000;Intermediate boxing workout;pqzllqyxpbdc;Fitness
None;None;1543005900000;FULL MOON RUN;bmqlspyxpblc;Fitness
0;0;1543046400000;Sierra y Santuari del Corredor. Parque natural del Montnegre;256384915;Fitness
None;None;1543057200000;Fiesta de Camisetas / T-shirt Party;256139269;Fitness
41.371468;2.149234;1543132800000;95a cursa Jean Bouin 10k / 5k;256101355;Fitness
None;None;1543132800000;95 Jean Bouin Open (10K and 5K);255162007;Fitness
None;None;1543257000000;Running Intervals (300m Reps 🏃💨💨);tkmqcqyxpbjc;Fitness
41.400692;2.147969;1543575600000;Clases regulares de acrobacias  elasticidad  y preparación física;pbgnlqyxpbnc;Fitness
41.395695;2.209856;1543672800000;Fishies anniversary relays Ed. II - Relevos aniversario Fishies Ed. II;256153781;Fitness
41.372467;2.166548;1543690800000;Celebration of 6 years of sea-swimming together!;256329553;Fitness
41.419865;2.1899;1544945400000;Cursa de la Sagrera - 10K race in BCN;255348906;Fitness
None;None;1549782000000;EDREAMS MITJA BARCELONA 2019;251433301;Fitness
41.606194;2.287089;1550994300000;La Mitja de Granollers 2019 - Fast Half Marathon;254733606;Fitness
41.40185;2.161628;1542215700000;Relaxation Hatha Yoga Gathering with essential oils and hot tea. (Gracia - 6€);256295074;Food & Drink
41.381866;2.164481;1542218400000;*SOLD OUT* Beaujolais & Jura;255961988;Food & Drink
41.372482;2.144178;1542448800000;Saturday Wine Class Part 2: Learn About White Wines & 5 Wines Tasting;255764568;Food & Drink
41.396084;2.159384;1542474000000;Vi Novell - street wine festival;256139478;Food & Drink
41.395287;2.171117;1542481200000;Dinner at Roots & Rolls;256399791;Food & Drink
41.430702;2.183018;1542520800000;Ascensión al Taga des de Ribes de Freser. Circular por Balcera;256234702;Food & Drink
41.411987;2.164463;1542542400000;Ceviche peruano ;256264940;Food & Drink
41.3923;2.154341;1542553200000;MASTER CLASS  "LA CULTURA DEL PERU PARA TODOS" con Chef Angel;256198543;Food & Drink
41.375317;2.175698;1542645000000;The biggest wine showroom of Barcelona 2018 - 110 bodegas;254761057;Food & Drink
41.382107;2.181292;1542904200000;Fiesta del Vino Joven 2018 - street wine festival;255601122;Food & Drink
41.378357;2.174366;1543694400000;SATURDAY NIGHT 80´S PARTY EN LA  CLANDESTINE GALLERY;256093562;Food & Drink
41.3916;2.180283;1543735800000;Pedracastell HIKE & WINE Maresme vineyards;255679112;Food & Drink
41.382027;2.184003;1544716200000;Barcelona Hotel Del Mar;254238747;Food & Drink
41.38776;2.156973;1550079000000;Re-Equilíbrate  coaching nutricional grupal para cambiar tu vida;fnrdlqyzdbrb;Food & Drink
41.42313;2.208543;1542297600000;Dijous de jocs;msxllqyxpbtb;Games
41.402184;2.157948;1542301200000;Curiosity Game Session;256355100;Games
41.422997;2.185555;1542301200000;Shogi 将棋 Ajedrez Japonés;sbvbfqyxpbtb;Games
41.399529;2.195786;1542303900000;Play Pool;mfwtzmyxpbtb;Games
41.401443;2.175137;1542304800000;Vamos a jugar Ajedrez. Let's Play Chess  Friendly!      😏  ♔ ♕ ♖ ♗ ♘ ♙  🤔;qggrlqyxpbtb;Games
